STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,total injuries,DEATHS_DIRECT,DEATHS_INDIRECT,total deaths,DAMAGE_PROPERTY,DAMAGE_CROPS,DAMAGE_PROPERTY_FIXED,DAMAGE_CROPS_FIXED,DAMAGE_SUM,OUR_METRIC
MISSISSIPPI,April,Flash Flood,HINDS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flash Flood,ATHENS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flash Flood,MEIGS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
MISSISSIPPI,April,Flash Flood,LEAKE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flash Flood,PERRY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,June,Flash Flood,CARTER,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,June,Flash Flood,COLUMBIANA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
TEXAS,September,Flash Flood,MIDLAND,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,September,Flash Flood,BURKE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WISCONSIN,June,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,July,Flash Flood,ROANE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,July,Flash Flood,CALHOUN,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,July,Flash Flood,KANAWHA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,September,Flash Flood,RALEIGH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,July,Flash Flood,CABELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,July,Flash Flood,ALLEGANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,September,Flash Flood,DAVIESS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,July,Flash Flood,LAWRENCE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,July,Flash Flood,PERRY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,July,Flash Flood,JACKSON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,July,Flash Flood,TAYLOR,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,September,Flash Flood,KNOX,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,September,Flash Flood,SCIOTO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,INYO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,INYO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,May,Flash Flood,BATH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,ESMERALDA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,May,Flash Flood,HOCKING,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,INYO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,LINCOLN,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,May,Flash Flood,LEWIS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,May,Flash Flood,DAVIE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,May,Flash Flood,MCDOWELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,INYO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,INYO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,NYE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,July,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,May,Flash Flood,SWAIN,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,September,Flash Flood,DELAWARE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,September,Flash Flood,RANDOLPH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,September,Flash Flood,MARION,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,September,Flash Flood,JEFFERSON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,July,Flash Flood,CHAUTAUQUA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,September,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,September,Flash Flood,CABELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
VIRGINIA,August,Flash Flood,WASHINGTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,September,Flash Flood,LUCAS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,July,Flash Flood,ALLEGANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,July,Flash Flood,ALLEGANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,ALBANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,GREENE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,August,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,August,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,August,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEVADA,August,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,August,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,ALBANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,ALBANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,ALBANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,OSWEGO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARKANSAS,August,Flash Flood,CHICOT,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,ALBANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,August,Flash Flood,ALBANY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
FLORIDA,August,Flash Flood,BAY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,August,Flash Flood,INYO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,June,Flash Flood,HARRISON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,June,Flash Flood,HARRISON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,June,Flash Flood,HAMILTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
IOWA,June,Flash Flood,WINNESHIEK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WISCONSIN,June,Flash Flood,CLARK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,June,Flash Flood,PERRY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,June,Flash Flood,WASHINGTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WISCONSIN,June,Flash Flood,GRANT,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
TENNESSEE,July,Flash Flood,POLK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,July,Flash Flood,RANDOLPH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,February,Flash Flood,RIPLEY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,July,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,October,Flash Flood,AVERY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,October,Flash Flood,RUTHERFORD,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,October,Flash Flood,BUNCOMBE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,October,Flash Flood,CALDWELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
TEXAS,October,Flash Flood,GLASSCOCK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,October,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,October,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,October,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,PIMA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,October,Flash Flood,DODDRIDGE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,October,Flash Flood,HARRISON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,October,Flash Flood,MOHAVE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,October,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,October,Flash Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
MISSOURI,July,Flash Flood,OREGON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
ARIZONA,July,Flash Flood,GRAHAM,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,September,Flash Flood,KNOX,0,0,0,0,0,0,0.50K,0.50K,500,500,1000,6.66667E-05
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,0,0,0,0,0,0,0.50K,0.50K,500,500,1000,6.66667E-05
MARYLAND,July,Flash Flood,GARRETT,0,0,0,0,0,0,0.50K,0.50K,500,500,1000,6.66667E-05
INDIANA,September,Flash Flood,GREENE,0,0,0,0,0,0,0.50K,0.50K,500,500,1000,6.66667E-05
INDIANA,September,Flash Flood,GREENE,0,0,0,0,0,0,0.50K,0.50K,500,500,1000,6.66667E-05
WISCONSIN,February,Flood,ROCK,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WISCONSIN,February,Flood,COLUMBIA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WISCONSIN,February,Flood,MILWAUKEE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,CLAY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,PIKE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,RANDOLPH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,RANDOLPH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,BELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,WAYNE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,FLOYD,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,February,Flood,KNOX,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,MCCREARY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,KNOX,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,PIKE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,LESLIE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,FLOYD,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,PULASKI,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,February,Flood,VERMILLION,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,February,Flood,CLINTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,LETCHER,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,LEE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,February,Flood,SCHENECTADY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,February,Flood,SCHENECTADY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,February,Flood,WARREN,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,February,Flood,SCHENECTADY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
MISSISSIPPI,February,Flood,PANOLA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NEW YORK,February,Flood,SCHENECTADY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,January,Flood,RANDOLPH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,January,Flood,UPSHUR,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,January,Flood,GILMER,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,January,Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
CALIFORNIA,January,Flood,SAN BERNARDINO,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,ATHENS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
VIRGINIA,February,Flood,DICKENSON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,RANDOLPH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,UPSHUR,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,RITCHIE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,ATHENS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,LAWRENCE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,MEIGS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,GALLIA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,GALLIA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,PERRY,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,VINTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,VINTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,ROANE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,ATHENS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,MEIGS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,CABELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,JACKSON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,VINTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,ATHENS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,LEWIS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,February,Flood,MORGAN,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,PLEASANTS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,February,Flood,PUTNAM,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,March,Flood,WASHINGTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
KENTUCKY,February,Flood,LESLIE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
MASSACHUSETTS,November,Flood,PLYMOUTH,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WEST VIRGINIA,April,Flood,WEBSTER,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
WASHINGTON,April,Flood,PEND OREILLE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flood,MEIGS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
TENNESSEE,April,Flood,SULLIVAN,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flood,WASHINGTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flood,ATHENS,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,April,Flood,GALLIA,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
MONTANA,May,Flood,RAVALLI,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
MONTANA,May,Flood,RAVALLI,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,September,Flood,CALDWELL,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,June,Flood,BARTHOLOMEW,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
INDIANA,June,Flood,MARION,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,September,Flood,MECKLENBURG,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
NORTH CAROLINA,September,Flood,BURKE,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
VIRGINIA,June,Flood,HANOVER,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,September,Flood,WASHINGTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
OHIO,September,Flood,WASHINGTON,0,0,0,0,0,0,1.00K,0.00K,1000,0,1000,6.66667E-05
